번호,교육명,clean_sentence,okt,mecab
13759230,[사부작목공실] 네모의자 만들기(1), 사부작목공실  네모의자 만들기 1 ,"['사부', '목공', '실', '의자', '만들기']","['목공실', '네모', '의자']"
13759165,[9.28] 화요시네마 : 까치발,    화요시네마   까치발,"['화요', '시네마', '까치', '발']","['화요', '시네마', '까치발']"
13759011,[9.14] 화요시네마 : 비밀의 정원,    화요시네마   비밀의 정원,"['화요', '시네마', '비밀', '정원']","['화요', '시네마', '비밀', '정원']"
13758952,[사부작목공실] 접이식 의자만들기, 사부작목공실  접이식 의자만들기,"['사부', '목공', '실', '접이식', '의자', '만들기']","['목공실', '접이식', '의자']"
13737956,[50+당사자] (초보) 유튜브 이해 & 동영상 편집까지 A to Z,   당사자    유튜브 이해   동영상 편집까지 A to Z,"['당사자', '유튜브', '이해', '동영상', '편집']","['당사자', '유튜브', '이해', '동영상', '편집']"
13708345,기억친구 양성과정(9월),기억친구 양성과정   ,"['기억', '친구', '양성', '과정']","['기억', '친구', '양성', '과정']"
13706349,[인생설계]몰라서 못썼던 스마트폰 (동영상 편집 기초), 인생설계 몰라서 못썼던 스마트폰  동영상 편집 기초 ,"['인생', '설계', '스마트폰', '동영상', '편집', '기초']","['인생', '설계', '스마트폰', '동영상', '편집', '기초']"
13706819,[인생설계-기획사업]컴알못의 컴퓨터 셀프수리(3차), 인생설계 기획사업 컴알못의 컴퓨터 셀프수리   ,"['인생', '설계', '기획', '사업', '컴', '컴퓨터', '셀프', '수리']","['인생', '설계', '기획', '사업', '컴', '알', '못', '컴퓨터', '셀프', '수리']"
13721591,"[50+당사자] 슬기로운 스마트폰생활(사진편집, 스캔, 모바일팩스 등)",   당사자  슬기로운 스마트폰생활 사진편집  스캔  모바일팩스 등 ,"['당사자', '스마트폰', '생활', '사진', '편집', '스캔', '모바일', '팩스', '등']","['당사자', '슬기', '스마트폰', '생활', '사진', '편집', '스캔', '모바일', '팩스', '등']"
13704889,[인생설계-SNS 얼리어탑터 일상]도전! 나만의 블로그 온라인 2학기, 인생설계 SNS 얼리어탑터 일상 도전  나만의 블로그 온라인 2학기,"['인생', '설계', '탑터', '일상', '도전', '나', '블로그', '온라인', '학기']","['인생', '설계', '탑', '터', '일상', '나만', '블로그', '온라인', '학기']"
13705454,[인생설계-SNS 얼리어탑터 일상]창업? 스마트스토어 온라인 2학기, 인생설계 SNS 얼리어탑터 일상 창업  스마트스토어 온라인 2학기,"['인생', '설계', '탑터', '일상', '창업', '스마트', '스토어', '온라인', '학기']","['인생', '설계', '탑', '터', '일상', '창업', '스마트', '스토어', '온라인', '학기']"
13595616,[당사자/웹엑스/실시간] 소통하고 공감하는 스피치, 당사자 웹엑스 실시간  소통하고 공감하는 스피치,"['당사자', '웹', '엑스', '실시간', '소통', '공감', '스', '피치']","['당사자', '웹', '엑스', '실시간', '소통', '공감', '스피치']"
13591127,[당사자/웹액스/실시간] 누구나 할 수 있는 캐리커쳐!, 당사자 웹액스 실시간  누구나 할 수 있는 캐리커쳐 ,"['당사자', '웹액스', '실시간', '누구', '수', '캐리커쳐']","['당사자', '웹', '액스', '실시간', '누구', '수', '캐리', '커쳐']"
13592033,[당사자/유튜브/녹화] 손가락 디지털드로잉 굿즈, 당사자 유튜브 녹화  손가락 디지털드로잉 굿즈,"['당사자', '유튜브', '녹화', '손가락', '디지털', '드로잉', '굿']","['당사자', '유튜브', '녹화', '손가락', '디지털', '드로잉', '굿', '즈']"
13592928,[당사자/유튜브/녹화] 퍼스널 브랜딩 코칭 _ 예술적 삶을 위한 ‘Level-Up 디자인’, 당사자 유튜브 녹화  퍼스널 브랜딩 코칭   예술적 삶을 위한  Level Up 디자인 ,"['당사자', '유튜브', '녹화', '퍼스', '널', '브랜딩', '코칭', '예술', '삶', '위', '디자인']","['당사자', '유튜브', '녹화', '퍼스널', '브랜', '딩', '코칭', '예술', '삶', '디자인']"
13594221,[당사자/웹엑스/실시간] 마술과 함께하는 감정혁명-‘감정의 9가지 얼굴’, 당사자 웹엑스 실시간  마술과 함께하는 감정혁명  감정의 9가지 얼굴 ,"['당사자', '웹', '엑스', '실시간', '마술', '감정', '혁명', '감정', '가지', '얼굴']","['당사자', '웹', '엑스', '실시간', '마술', '감정', '혁명', '감정', '가지', '얼굴']"
13595240,[당사자/유튜브/녹화] 영어그림책 인문학 시즌 2, 당사자 유튜브 녹화  영어그림책 인문학 시즌 2,"['당사자', '유튜브', '녹화', '영어', '그림책', '인문학', '시즌']","['당사자', '유튜브', '녹화', '영어', '그림책', '문학', '시즌']"
13690493,[현장] 50+스페셜특강 : 도전을 멈출순 없어, 현장    스페셜특강   도전을 멈출순 없어,"['현장', '스페셜', '특강', '도전', '순']","['현장', '스페셜', '특강', '도전', '순']"
13590237,[당사자/유튜브/녹화] 캘리그라피와 수묵일러스트(나만의 달력만들기), 당사자 유튜브 녹화  캘리그라피와 수묵일러스트 나만의 달력만들기 ,"['당사자', '유튜브', '녹화', '캘리그라피', '수묵', '일러스트', '나', '달력', '만들기']","['당사자', '유튜브', '녹화', '캘리', '그라피', '수묵', '일러스트', '나만', '달력']"
13695003,커뮤니티 역량강화교육 시즌3 심화1편,커뮤니티 역량강화교육 시즌3 심화1편,"['커뮤니티', '역량', '강화', '교육', '시즌', '심화', '편']","['커뮤니티', '역량', '강화', '교육', '시즌', '심화', '편']"
13695256,커뮤니티 역량강화교육 시즌3 심화2편,커뮤니티 역량강화교육 시즌3 심화2편,"['커뮤니티', '역량', '강화', '교육', '시즌', '심화', '편']","['커뮤니티', '역량', '강화', '교육', '시즌', '심화', '편']"
13593486,[당사자/실시간+녹화] MBTI를 통한 나 발견하기, 당사자 실시간 녹화  MBTI를 통한 나 발견하기,"['당사자', '실시간', '녹화', '를', '통한', '나', '발견']","['당사자', '실시간', '녹화', '나', '발견']"
13690590,[온라인] 50+스페셜특강 : 도전을 멈출순 없어, 온라인    스페셜특강   도전을 멈출순 없어,"['온라인', '스페셜', '특강', '도전', '순']","['온라인', '스페셜', '특강', '도전', '순']"
13631196,"[온라인/웹엑스] 하루하루, 글쓰기", 온라인 웹엑스  하루하루  글쓰기,"['온라인', '웹', '엑스', '하루하루', '글쓰기']","['온라인', '웹', '엑스', '하루하루', '글쓰기']"
13652232,[온라인/줌]아동미술지도사(2급) 과정, 온라인 줌 아동미술지도사    과정,"['온라인', '줌', '아동', '미술', '지도사', '과정']","['온라인', '줌', '아동', '미술', '지도', '사', '과정']"
13589362,[당사자/유튜브/녹화] 나의 음악실 한강_정다운 우리 가곡_성악교실 2021년 2학기, 당사자 유튜브 녹화  나의 음악실 한강 정다운 우리 가곡 성악교실   2학기,"['당사자', '유튜브', '녹화', '나', '음악실', '한강', '정다운', '우리', '가곡', '성악', '교실', '학기']","['당사자', '유튜브', '녹화', '나', '음악실', '한강', '정다운', '우리', '곡', '성악', '교실', '학기']"
13639674,"[50+자기이해] 숲띠앗과 함께하는 50+, 숲을 거닐다. (2기)",   자기이해  숲띠앗과 함께하는     숲을 거닐다     ,"['자기', '이해', '숲띠앗', '숲']","['자기', '이해', '숲', '띠앗', '숲']"
13648751,[두드림교실] 훌라춤으로 배우는 하와이 문화, 두드림교실  훌라춤으로 배우는 하와이 문화,"['두드림', '교실', '훌라춤', '하와이', '문화']","['드림', '교실', '훌라', '춤', '하와이', '문화']"
13647516,[50+일활동] 미리캔버스로 배우는 디자인 업무 : '미.캔. Do it!'  카드뉴스제작 과정,   일활동  미리캔버스로 배우는 디자인 업무    미 캔  Do it    카드뉴스제작 과정,"['활동', '미리', '캔버스', '디자인', '업무', '캔', '카드', '뉴스', '제작', '과정']","['일', '활동', '캔버스', '디자인', '업무', '미', '캔', '카드', '뉴스', '제작', '과정']"
13632930,[50+관계] 나의 노후 인생에 후견인 찾기,   관계  나의 노후 인생에 후견인 찾기,"['관계', '나', '노후', '인생', '후견인', '찾기']","['관계', '나', '노후', '인생', '후견인']"
13653332,[두드림교실] 도전! 한달안에 전자책쓰고 작가 데뷔하기, 두드림교실  도전  한달안에 전자책쓰고 작가 데뷔하기,"['두드림', '교실', '도전', '달안', '전자책', '작가', '데뷔']","['드림', '교실', '도전', '안', '전자책', '작가', '데뷔']"
13639064,[50+일활동] 50플러스IT스쿨 : 발표능력 향상을 위한 파워포인트 제작 기초과정,   일활동   플러스IT스쿨   발표능력 향상을 위한 파워포인트 제작 기초과정,"['활동', '플러스', '스쿨', '발표', '능력', '향상', '위', '파워포인트', '제작', '기초', '과정']","['일', '활동', '플러스', '스쿨', '발표', '능력', '향상', '파워', '포인트', '제작', '기초', '과정']"
13639410,[50+일활동] 50플러스IT스쿨 : 발표능력 향상을 위한 파워포인트 제작 심화과정,   일활동   플러스IT스쿨   발표능력 향상을 위한 파워포인트 제작 심화과정,"['활동', '플러스', '스쿨', '발표', '능력', '향상', '위', '파워포인트', '제작', '심화', '과정']","['일', '활동', '플러스', '스쿨', '발표', '능력', '향상', '파워', '포인트', '제작', '심화', '과정']"
13653814,[두드림교실] 실놀이 여행, 두드림교실  실놀이 여행,"['두드림', '교실', '실', '여행']","['드림', '교실', '실', '놀이', '여행']"
13653602,[두드림교실] 오쌤의 신나는 놀이세상, 두드림교실  오쌤의 신나는 놀이세상,"['두드림', '교실', '쌤', '놀이', '세상']","['드림', '교실', '오', '쌤', '신나', '놀이', '세상']"
13653025,[두드림교실] 호감가는 이미지 스타일링, 두드림교실  호감가는 이미지 스타일링,"['두드림', '교실', '호감', '이미지', '스타', '일링']","['드림', '교실', '호', '감가', '이미지', '스타일링']"
13646758,[50+일활동] 미리캔버스로 배우는 디자인 업무 : '미.캔. Do it!'  썸네일 제작 과정,   일활동  미리캔버스로 배우는 디자인 업무    미 캔  Do it    썸네일 제작 과정,"['활동', '미리', '캔버스', '디자인', '업무', '캔', '썸네일', '제작', '과정']","['일', '활동', '캔버스', '디자인', '업무', '미', '캔', '썸', '일', '제작', '과정']"
13640924,[50+일활동] 50플러스 IT스쿨 : 업무능력 향상을 위한 엑셀 제작 심화과정,   일활동   플러스 IT스쿨   업무능력 향상을 위한 엑셀 제작 심화과정,"['활동', '플러스', '스쿨', '업무', '능력', '향상', '위', '엑셀', '제작', '심화', '과정']","['일', '활동', '플러스', '스쿨', '업무', '능력', '향상', '엑셀', '제작', '심화', '과정']"
13614586,[9.13] 무료 독립영화상영회 : 비밀의 정원,    무료 독립영화상영회   비밀의 정원,"['무료', '독립영화', '회', '비밀', '정원']","['무료', '독립', '영화상', '영회', '비밀', '정원']"
13652771,"[두드림교실] 도슨트, 전시와 미술관", 두드림교실  도슨트  전시와 미술관,"['두드림', '교실', '도슨', '트', '전시', '미술관']","['드림', '교실', '트', '전시', '미술관']"
13652348,[두드림교실] 은퇴 후 자산관리 및 신용관리, 두드림교실  은퇴 후 자산관리 및 신용관리,"['두드림', '교실', '은퇴', '후', '자산', '관리', '및', '신용', '관리']","['드림', '교실', '퇴', '후', '자산', '관리', '신용', '관리']"
13641307,[50+일활동] 50플러스 IT스쿨 : 보고서 작성 능력 향상을 위한 한글 기초과정,   일활동   플러스 IT스쿨   보고서 작성 능력 향상을 위한 한글 기초과정,"['활동', '플러스', '스쿨', '보고서', '작성', '능력', '향상', '위', '한글', '기초', '과정']","['일', '활동', '플러스', '스쿨', '보고서', '작성', '능력', '향상', '한글', '기초', '과정']"
13645016,[50+일활동] 50플러스 IT스쿨 : 보고서 작성 능력 향상을 위한 한글 심화과정,   일활동   플러스 IT스쿨   보고서 작성 능력 향상을 위한 한글 심화과정,"['활동', '플러스', '스쿨', '보고서', '작성', '능력', '향상', '위', '한글', '심화', '과정']","['일', '활동', '플러스', '스쿨', '보고서', '작성', '능력', '향상', '한글', '심화', '과정']"
